"type","key","value","id","date","clockIn","clockOut","duration","notes"
"entry","","","7441157c-23f1-47b7-a411-e0e839f1d597","Nov 1, 2025","2025-11-01T12:30:00.000Z","2025-11-01T20:35:00.000Z","08:05:00",""
"entry","","","7e04fef9-ce25-4a4e-82bd-0ffe2cde1e2e","Nov 3, 2025","2025-11-03T12:00:00.000Z","2025-11-03T20:00:00.000Z","08:00:00",""
"entry","","","7932fab8-af95-4d39-b8f5-c4f9bde8bb07","Nov 4, 2025","2025-11-04T11:00:00.000Z","2025-11-04T18:50:00.000Z","07:50:00",""
"entry","","","354c1345-7a7b-4bdd-9004-f28c7fd84ece","Nov 5, 2025","2025-11-05T12:00:00.000Z","2025-11-05T19:45:00.000Z","07:45:00",""
"entry","","","3df2fe92-6760-4e65-aa69-d0d2e67655b1","Nov 6, 2025","2025-11-06T12:15:00.000Z","2025-11-06T20:30:00.000Z","08:15:00",""
"entry","","","c3f79c0c-3eb1-4da8-8f9e-317e3e7ffb09","Nov 7, 2025","2025-11-07T12:00:00.000Z","2025-11-07T20:20:00.000Z","08:20:00",""
"entry","","","6f235b97-e333-49d4-8472-614ddb7ddea0","Nov 8, 2025","2025-11-08T13:15:00.000Z","2025-11-08T21:25:00.000Z","08:10:00",""
"entry","","","ee8306bb-e052-464b-a11f-0cedbbcebfc5","Nov 11, 2025","2025-11-11T12:15:00.000Z","2025-11-11T20:50:00.000Z","08:35:00",""
"entry","","","8f4b0e87-30c3-4dc4-8a7a-92c32764547d","Nov 12, 2025","2025-11-12T12:30:00.000Z","2025-11-12T21:20:00.000Z","08:50:00",""
"entry","","","b7155aa4-1da0-43d1-9bd2-7c015a820715","Nov 13, 2025","2025-11-13T13:00:00.000Z","2025-11-13T21:25:00.000Z","08:25:00",""
"entry","","","635fdfa3-5579-4afc-92cf-0dd42c1ba206","Nov 14, 2025","2025-11-14T11:15:00.000Z","2025-11-14T19:15:00.000Z","08:00:00",""
"entry","","","70ec5787-739f-4328-ac79-feb50c27b998","Nov 15, 2025","2025-11-15T12:00:00.000Z","2025-11-15T20:30:00.000Z","08:30:00",""
"entry","","","48e29e37-8a63-4dc3-95cc-a60d7c260144","Nov 17, 2025","2025-11-17T12:00:00.000Z","2025-11-17T20:00:00.000Z","08:00:00",""
"entry","","","9e91ce69-c952-443d-be5a-88c79d4007b5","Nov 18, 2025","2025-11-18T12:30:00.000Z","2025-11-18T22:00:00.000Z","09:30:00",""
"entry","","","ec7cd659-6b16-4ccf-9cad-7dce1378f4ae","Nov 19, 2025","2025-11-19T12:00:00.000Z","2025-11-19T20:10:00.000Z","08:10:00",""
"entry","","","6b5fd057-ac34-4a7e-8095-68690d091f14","Nov 20, 2025","2025-11-20T10:00:00.000Z","2025-11-20T19:25:00.000Z","09:25:00",""
"entry","","","7d61b187-2c85-4f81-8a01-e58de4c5bfef","Nov 21, 2025","2025-11-21T11:00:00.000Z","2025-11-21T21:10:00.000Z","10:10:00",""
"entry","","","862c4773-1dba-4794-9d7a-b800fe3ce851","Nov 22, 2025","2025-11-22T12:30:00.000Z","2025-11-22T20:55:00.000Z","08:25:00",""
"entry","","","dda4b3c3-e274-424a-af5e-9ee3cfc2a7b0","Nov 23, 2025","2025-11-23T11:00:00.000Z","2025-11-23T16:25:00.000Z","05:25:00","Amazon Sunday"
"entry","","","37a62cf8-59c3-4fd9-8bb7-215fa7bcd0bb","Nov 24, 2025","2025-11-24T12:00:00.000Z","2025-11-24T22:30:00.000Z","10:30:00",""
"entry","","","7e5b4e0b-d613-4550-85ab-94dab3778e75","Nov 25, 2025","2025-11-25T12:00:00.000Z","2025-11-25T20:05:00.000Z","08:05:00","Split route"
"entry","","","6ffd2f55-59f8-448f-a39c-bbec2687634c","Nov 26, 2025","2025-11-26T12:00:00.000Z","2025-11-26T20:50:00.000Z","08:50:00",""
"entry","","","f4ff1f37-49f3-4181-8f86-66fe698f30b7","Nov 27, 2025","2025-11-27T12:15:00.000Z","2025-11-27T20:10:00.000Z","07:55:00",""
"entry","","","6fa0e738-efeb-4875-a614-a5f3ee8d5c12","Nov 28, 2025","2025-11-28T12:30:00.000Z","2025-11-28T22:10:00.000Z","09:40:00",""
"entry","","","f07325a6-67d5-4ee4-9c05-3f6660501fcf","Nov 29, 2025","2025-11-29T12:00:00.000Z","2025-11-29T22:10:00.000Z","10:10:00",""
"entry","","","865e114e-77bb-4a85-adc1-e86e673c8032","Nov 30, 2025","2025-11-30T12:00:00.000Z","2025-11-30T17:25:00.000Z","05:25:00",""
"entry","","","4f07ffee-9d49-4140-96ee-6f2825a93524","Dec 1, 2025","2025-12-01T11:30:00.000Z","2025-12-01T20:40:00.000Z","09:10:00",""
"entry","","","5ce66908-040b-4371-afa1-61ab74ab6871","Dec 2, 2025","2025-12-02T10:00:00.000Z","2025-12-02T19:15:00.000Z","09:15:00",""
"entry","","","91b8d4d9-7be7-48e5-a7e7-80985040e72a","Dec 3, 2025","2025-12-03T12:00:00.000Z","2025-12-03T21:15:00.000Z","09:15:00",""
"entry","","","e94a1d67-6a55-4577-b571-0eddf66c7de8","Dec 4, 2025","2025-12-04T11:30:00.000Z","2025-12-04T20:40:00.000Z","09:10:00","Holiday rush"
"entry","","","1fd7ebd5-dda3-4822-9517-906f787ed838","Dec 5, 2025","2025-12-05T12:30:00.000Z","2025-12-05T22:15:00.000Z","09:45:00",""
"entry","","","7b6d1624-ba6e-418c-8cce-5e0d74fe9743","Dec 6, 2025","2025-12-06T12:00:00.000Z","2025-12-06T21:20:00.000Z","09:20:00",""
"entry","","","9a94cdd9-88ec-4e5c-8f24-cd6618634f57","Dec 8, 2025","2025-12-08T12:15:00.000Z","2025-12-08T21:15:00.000Z","09:00:00",""
"entry","","","da87b781-26e6-42b5-9f72-ea198c2cf28a","Dec 9, 2025","2025-12-09T12:30:00.000Z","2025-12-09T20:10:00.000Z","07:40:00",""
"entry","","","38d22fee-6191-4042-b84d-8ad6ebd53866","Dec 10, 2025","2025-12-10T12:30:00.000Z","2025-12-10T22:50:00.000Z","10:20:00",""
"entry","","","c1b52989-2f6c-4c65-a29c-00a778714454","Dec 11, 2025","2025-12-11T12:30:00.000Z","2025-12-11T22:15:00.000Z","09:45:00",""
"entry","","","794e6186-54aa-4cb6-9bb4-a1d33ae5c6cf","Dec 12, 2025","2025-12-12T11:00:00.000Z","2025-12-12T19:55:00.000Z","08:55:00",""
"entry","","","af2b29a3-7b67-40a4-bd88-73be59008a1e","Dec 15, 2025","2025-12-15T12:30:00.000Z","2025-12-15T22:15:00.000Z","09:45:00",""
"entry","","","1701b6b7-8f0f-4985-9dcf-2d8e2213e66c","Dec 16, 2025","2025-12-16T12:15:00.000Z","2025-12-16T21:55:00.000Z","09:40:00",""
"entry","","","7d9ae5a2-e287-4b8d-b774-835f73fb9c80","Dec 17, 2025","2025-12-17T11:30:00.000Z","2025-12-17T21:10:00.000Z","09:40:00",""
"entry","","","e6e13ff7-c8a4-4f6c-a929-6a71ac6bb725","Dec 18, 2025","2025-12-18T10:30:00.000Z","2025-12-18T19:45:00.000Z","09:15:00",""
"entry","","","9498df5f-c072-44e7-8a09-b2a3484b2599","Dec 19, 2025","2025-12-19T11:30:00.000Z","2025-12-19T20:45:00.000Z","09:15:00",""
"entry","","","7de92d68-ec5b-4e08-8335-c5f049e9ff36","Dec 20, 2025","2025-12-20T11:00:00.000Z","2025-12-20T20:15:00.000Z","09:15:00",""
"entry","","","7ffb443e-90f7-4e98-ac95-784f34604455","Dec 22, 2025","2025-12-22T11:00:00.000Z","2025-12-22T20:50:00.000Z","09:50:00","Mandatory overtime"
"entry","","","fa2b24a6-d67f-4f2b-b99f-95b9d75993e9","Dec 23, 2025","2025-12-23T12:00:00.000Z","2025-12-23T21:25:00.000Z","09:25:00",""
"entry","","","d8b1fc36-f6ee-4653-933a-086757b708d0","Dec 24, 2025","2025-12-24T11:00:00.000Z","2025-12-24T21:25:00.000Z","10:25:00",""
"entry","","","9928e33e-5d0d-475b-a655-367f2a557666","Dec 27, 2025","2025-12-27T12:00:00.000Z","2025-12-27T20:50:00.000Z","08:50:00",""
"entry","","","01607882-3f0b-4c67-adc8-6ffbe53bdf97","Dec 29, 2025","2025-12-29T12:00:00.000Z","2025-12-29T20:55:00.000Z","08:55:00",""
"entry","","","459ae807-7d4f-460b-88c9-10e8d4e380f4","Dec 30, 2025","2025-12-30T12:15:00.000Z","2025-12-30T20:25:00.000Z","08:10:00",""
"entry","","","0fd5481e-a137-4deb-b17c-7d3d47b1d133","Dec 31, 2025","2025-12-31T11:30:00.000Z","2025-12-31T20:00:00.000Z","08:30:00",""
"entry","","","3c9fd567-b126-4ed5-be9c-9dfeb5d3f4f0","Jan 3, 2026","2026-01-03T12:30:00.000Z","2026-01-03T20:25:00.000Z","07:55:00",""
"entry","","","3656a0f8-fadf-453e-8950-a413d668746a","Jan 5, 2026","2026-01-05T12:00:00.000Z","2026-01-05T20:05:00.000Z","08:05:00",""
"entry","","","3d32d1e2-5c60-4f18-a8d3-71d6733b6f3c","Jan 6, 2026","2026-01-06T12:00:00.000Z","2026-01-06T20:00:00.000Z","08:00:00",""
"entry","","","90f1fcbc-adf5-4f34-aeeb-50505a192c6a","Jan 7, 2026","2026-01-07T12:00:00.000Z","2026-01-07T20:10:00.000Z","08:10:00",""
"entry","","","5d9b1c9f-b9e3-48c8-a83b-52a7b8bce582","Jan 8, 2026","2026-01-08T12:00:00.000Z","2026-01-08T19:45:00.000Z","07:45:00",""
"entry","","","176aee71-1521-4d0e-ba66-8e94c010d6f9","Jan 9, 2026","2026-01-09T12:30:00.000Z","2026-01-09T20:15:00.000Z","07:45:00",""
"entry","","","7e8cfa1e-1fe3-4722-a1a6-4faaeff935a9","Jan 10, 2026","2026-01-10T12:30:00.000Z","2026-01-10T20:30:00.000Z","08:00:00",""
"entry","","","c56db0e7-699e-4e81-9457-0473ff4683a4","Jan 12, 2026","2026-01-12T12:30:00.000Z","2026-01-12T20:50:00.000Z","08:20:00",""
"entry","","","9b071b4b-d630-4475-a508-52a978d01633","Jan 13, 2026","2026-01-13T12:00:00.000Z","2026-01-13T20:55:00.000Z","08:55:00",""
"entry","","","7a75b980-d2a3-42e3-b1b3-d0c5c1a5f8a5","Jan 14, 2026","2026-01-14T12:30:00.000Z","2026-01-14T21:05:00.000Z","08:35:00",""
"entry","","","d42f12db-43e4-4fdb-a6ef-00b554b2e4a6","Jan 15, 2026","2026-01-15T13:00:00.000Z","2026-01-15T22:20:00.000Z","09:20:00",""
"entry","","","aabeee42-248b-4dbe-ac75-04ef79d97aef","Jan 17, 2026","2026-01-17T12:00:00.000Z","2026-01-17T19:30:00.000Z","07:30:00",""
"entry","","","f1b7f119-2cc0-4fb4-8fbc-0b98cf07318f","Jan 19, 2026","2026-01-19T12:00:00.000Z","2026-01-19T19:35:00.000Z","07:35:00",""
"entry","","","435af671-cbb7-4a5b-a56d-14e442acb68f","Jan 20, 2026","2026-01-20T12:00:00.000Z","2026-01-20T19:35:00.000Z","07:35:00",""
"entry","","","703f48c4-ffd2-4e30-adfc-e0e96da98c01","Jan 21, 2026","2026-01-21T12:00:00.000Z","2026-01-21T19:55:00.000Z","07:55:00",""
"entry","","","11598a03-9ca1-4de5-97f4-e7639df591a9","Jan 22, 2026","2026-01-22T12:30:00.000Z","2026-01-22T20:35:00.000Z","08:05:00",""
"entry","","","73629fda-4429-425c-ae0d-79cb536292aa","Jan 23, 2026","2026-01-23T12:00:00.000Z","2026-01-23T20:00:00.000Z","08:00:00",""
"entry","","","18669564-1883-42f2-841d-3f74c15e4330","Jan 24, 2026","2026-01-24T13:00:00.000Z","2026-01-24T20:50:00.000Z","07:50:00",""
"entry","","","60e85860-6819-4ed3-9fb8-8fbf269c35d4","Jan 26, 2026","2026-01-26T13:00:00.000Z","2026-01-26T21:00:00.000Z","08:00:00",""
"entry","","","327869e5-1652-421e-a5b0-e44626be304a","Jan 27, 2026","2026-01-27T12:30:00.000Z","2026-01-27T20:05:00.000Z","07:35:00",""
"entry","","","6790a22c-0358-4138-98a8-080a3ef34861","Jan 28, 2026","2026-01-28T13:30:00.000Z","2026-01-28T22:20:00.000Z","08:50:00",""
"entry","","","e066388d-8543-481b-9c79-e848c90df66f","Jan 29, 2026","2026-01-29T12:30:00.000Z","2026-01-29T20:10:00.000Z","07:40:00",""
"entry","","","122ada4b-9909-4a12-b4c4-b9ac90221836","Jan 30, 2026","2026-01-30T12:30:00.000Z","2026-01-30T20:40:00.000Z","08:10:00",""
"entry","","","6ea3db10-4333-49f4-860f-cc97333118f9","Jan 31, 2026","2026-01-31T12:00:00.000Z","2026-01-31T20:00:00.000Z","08:00:00",""
"entry","","","882bb459-8f5e-42ae-b599-a6856fb138d2","Feb 2, 2026","2026-02-02T11:30:00.000Z","2026-02-02T20:30:00.000Z","09:00:00",""
"entry","","","f85822d2-15f5-487b-adbd-c0ac86f4bf33","Feb 3, 2026","2026-02-03T12:00:00.000Z","2026-02-03T20:25:00.000Z","08:25:00",""
"entry","","","faef6f1a-1628-439a-bea0-57e0e0db6a27","Feb 4, 2026","2026-02-04T12:15:00.000Z","2026-02-04T20:05:00.000Z","07:50:00",""
"entry","","","0486b9cf-d269-4c14-89a0-fc8e7b2cf6b1","Feb 5, 2026","2026-02-05T12:30:00.000Z","2026-02-05T20:40:00.000Z","08:10:00",""
"entry","","","19615a71-8dc0-4a6f-86d5-f7a04982703f","Feb 6, 2026","2026-02-06T13:30:00.000Z","2026-02-06T21:00:00.000Z","07:30:00",""
"entry","","","d1c68718-f945-4bfc-8be6-9d397cf1618d","Feb 7, 2026","2026-02-07T13:30:00.000Z","2026-02-07T21:45:00.000Z","08:15:00",""
"entry","","","34bfe235-f7d4-4711-9d13-ae4ba29a63fc","Feb 9, 2026","2026-02-09T12:30:00.000Z","2026-02-09T20:20:00.000Z","07:50:00",""
"entry","","","5666faec-a8de-426f-b9bd-84221f02f26e","Feb 10, 2026","2026-02-10T12:15:00.000Z","2026-02-10T19:55:00.000Z","07:40:00",""
"entry","","","86880247-e78c-4450-8b32-c8bc52d6a67d","Feb 12, 2026","2026-02-12T12:30:00.000Z","2026-02-12T20:20:00.000Z","07:50:00",""
"entry","","","be80cfbc-b2af-41a1-943d-50d3ff721e8a","Feb 13, 2026","2026-02-13T13:30:00.000Z","2026-02-13T21:15:00.000Z","07:45:00",""
"entry","","","e5b5d1c8-904f-426f-adb7-990316f2ef13","Feb 14, 2026","2026-02-14T11:30:00.000Z","2026-02-14T20:30:00.000Z","09:00:00",""
"entry","","","3a4cb622-028f-4ac8-9518-2c5c3895708f","Feb 16, 2026","2026-02-16T11:30:00.000Z","2026-02-16T19:20:00.000Z","07:50:00",""
"entry","","","059de6bb-31f5-4fa5-9d28-29c0c6062f0a","Feb 17, 2026","2026-02-17T11:30:00.000Z","2026-02-17T19:25:00.000Z","07:55:00",""
"entry","","","65bb0e52-d470-4f97-8dfb-effa862edcd9","Feb 18, 2026","2026-02-18T12:00:00.000Z","2026-02-18T19:55:00.000Z","07:55:00",""
"entry","","","da2b9ca4-aa3f-41e6-b121-4f2468e7b4d0","Feb 19, 2026","2026-02-19T12:00:00.000Z","2026-02-19T19:30:00.000Z","07:30:00",""
"entry","","","7d339dee-9dd4-485f-a6ed-ef6baac4c750","Feb 21, 2026","2026-02-21T12:30:00.000Z","2026-02-21T20:30:00.000Z","08:00:00",""
"entry","","","bff468ce-f68e-42ce-a544-a08165ae29c7","Feb 23, 2026","2026-02-23T12:30:00.000Z","2026-02-23T20:15:00.000Z","07:45:00",""
"entry","","","6b365b96-c337-4005-8471-73ae104bebd7","Feb 24, 2026","2026-02-24T13:00:00.000Z","2026-02-24T21:00:00.000Z","08:00:00",""
"entry","","","d00c6248-abce-4109-9325-80bab59e7fca","Feb 25, 2026","2026-02-25T12:30:00.000Z","2026-02-25T20:25:00.000Z","07:55:00",""
"entry","","","c32064a5-10c1-459d-9f27-58c4fc5ddf0a","Feb 26, 2026","2026-02-26T12:00:00.000Z","2026-02-26T20:25:00.000Z","08:25:00",""
